id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
75310,True,Tabriz,Saturday 11AM,"باسلام به همه
گوشی آ$NUMبدون هیچ گونه ضربه و خش حتی لکه هم نداره
۱۶ گیگ حافظه
دوربین پشت ۱۳ 
جلو ۵
باتمام وسایل وتضمینی 
بااین شماره درتلگرام هم هستم 
$NUM",0,NA,mobile,900000,سامسونگ A$NUMعین صفر . بافاکتور,NA,NA
75430,True,Mashhad,Sunday 10AM,سلام گوشی بدون نقطه و در حد آک رنگ گری حافظه۶۴,1,NA,mobile,2070000,آیفون 6s گری ۶۴,NA,NA
75462,True,Kermanshah,Saturday 04PM,بدون خط وخش.یک ماهه خریدمش.باضمانت کامل.باقیمت مناسب.بدون تخفیف..,3,NA,mobile,750000,گوشی سامسونگ جی$NUM,NA,NA
75522,True,Shiraz,Tuesday 01AM,رنگ مشکی،32گیگ با قابلیت ساپورت مموری تا 256گیگ،تک سیم،ضد آب،فوق العاده تمیز و عالی بدون حتی یک خط یا خش،3هفتس خریدم و واقعا گوشی عالی هس,4,NA,mobile,1830000,galaxy s7 edge,NA,NA
75723,True,Tehran,Monday 03PM,"فروش فوری
گوشی یک هفته کارکرده
۱۸ ماه گارانتی اینتر 
تماس و پیام پاسخگو هستم
لطفا خریدار واقعی تماس بگیره",0,NA,mobile,750000,سامسونگ A$NUMگلد,NA,NA
75750,True,Tehran,Tuesday 04AM,"سونی اکسپریا L چهار هسته ای، صفحه ""4/3 IPS وضوح بالا ،حافظه پردازش 1/5Gb حافظه داخلی 8Gb ، دوربین ۸ فول اچ دی، سلفی ۵ اچ دی، قطب نما و NFC دارد، کاملا سالم ، تعمیر و تعویض هم نداشته، کارتن و لوازم کامل معاوضه هم ندارم، پیامک هم پاسخگو نیستم، فقط تماس، باتشکر",1,NA,mobile,179000,سونی  Xperia L سالم,NA,NA
75807,True,Isfahan,Monday 08AM,"رنگ سفید
2 ماه  کار کرده
گارد و گلس ...
گارانتی شونزده ماه دیگه داره
بدون حتی یه خش کوچک
گوشی با نو هیچ فرقی نداره
اس ج میدم
سوال داشتی تلگرام در خدمتم",2,NA,mobile,680000,سامسونگ j5(2016),NA,NA
75816,True,Tehran,Thursday 12AM,"حسگر انگشت 16گیگ
اندروید خالص
تر تمیز
به شرط بدون مشکل .لوازم کامل",4,NA,mobile,725000,5x نکسوس,NA,NA
75895,True,Tabriz,Thursday 03PM,گوشی تمیزی هست یکی دو خط خش که معلوم نمیشه  تا حالا باز نشده بسیار رند و با سرعت حافظه داخلی 16 رم 2 و چهار هسته ای صفحه نمایش5اینچ فول اچدی و با کیفیت دوربین اصلی 13 دوربین جلو2 با لوازم کامل (تضمینی),1,NA,mobile,420000,گوشی موبایل سونیZL,NA,NA
75977,False,Tehran,Saturday 10PM,فقط شکستگی شیشه در قسمت بالا ولی در کل سالم است,4,NA,mobile,-1,Microsoft Lumia-640-XL-Dual,NA,NA
76391,True,Karaj,Saturday 03PM,گوشی بسیار سالم میباشد  صفحه بدون خط و خش باطریش خراب بوده تعویض شده باطری 3 ماه گارانتی داره گوشی بدون تعمیروضربه در حد.,3,NA,mobile,400000,Galaxy S4 I9500,NA,NA
76536,True,Karaj,Thursday 04AM,"سلام و خسته نباشید
گوشی های زیر رو هم معاوضه میکنم و هم میفروشم
گوشی هواوی y5 برای پدرم خریدم ولی نمیتونه باهاش کار کنه، کاملا سالم و تمیز قیمت 195
گوشی هواوی y320 قیمت 145
گوشی سامسونگ j1 کاملا تمیز، قیمت 280
گوشی نوکیا لومیا 630 دو سیمکارت قیمت 195
گوشی هواوی هانر 4c تاچش شکسته ولی همه چیز کار میکنه و قابل استفادس قیمت 295

معاوضه هم دارم
فقط از طریق تلگرام پاسخگو هستم لطفا تماس نگیرید",0,NA,mobile,-1,سامسونگ لومیا هواوی ،حتما بخونید,NA,NA
76546,False,Tehran,Monday 12PM,"سه روزه خریداری شده
باگارانتی
نو نو
سالم سالم
فورجی را ساپورت میکنه
تخفیف پای معامله",2,NA,web,280000,گوشی سامسونگ 4gجی1,NA,NA
76956,True,Isfahan,Tuesday 01PM,"گوشی هواوی پی 8 رنگ سیلور بسیار تمیز و بی خط و خال با یه گلس 30 تومنی و یه گارد ایفیس بسیار زیبا 30 تومنی 
جهت تنوع با هم رده و بالاتر 
ترجیحا معاوضه با هانر7",0,NA,mobile,-1,هواوی p8,NA,NA
76995,False,Tehran,Wednesday 03AM,"ایفون ٤ سالم 
قیمت$NUMتومان",0,NA,mobile,-1,ایفون ٤,NA,NA
77346,True,Karaj,Tuesday 08AM,"گوشی با کیفیت با صدای پخش عالی آکبنده
باطری۳۵۰۰
دوسیم کارت 
اندروید۵",3,NA,mobile,210000,گوشی آی میت طرح آکبند,NA,NA
77382,True,Tehran,Thursday 08AM,"Iphon 6s gray
اکبند با قیمت خوب 
128g",1,NA,mobile,2500000,گوشی موبایل ایفون 6s,NA,NA
77409,True,Ahvaz,Tuesday 08AM,با سلام یک عدد گوشى ایفون ٦ اس دارم سیلور که افتاد تو اب بردش سوخته میخام بفروشم بدونه خط و خش ١ ماه کار کرده بود که افتاد تو اب لطفا تماس تلفنى پیام جواب نمیدم متشکرم. با تشکر از سایت دیوار,1,NA,mobile,600000,گوشى ایفون٦ اس,NA,NA
77496,True,Tehran,Thursday 04AM,"گارانتی 2 ساله. بدون مشکل و خطو خش دو سیم کارته 4g. و پردازنده 8 هسته ای. حافظه داخلی 16 صفحه نمایش با سایز 5ِ.7اینج دوربین 13 دوربین جلو (ثانویه) 8. اندروید 6.0.1

فروش فقط به دلیل ابعاد صفحه 
معاوضه فقط با
5s .   iphone 5se 
الباقی سر داده میشود
فقط تماس 
باتشکر از همکاران زحمت کش دیوار",2,NA,mobile,-1,Lg stylus2,NA,NA
77534,True,Tehran,Monday 03PM,خریداری شده از دبی. لوازم جانبی اورجینال. ١٦ گیگ. یک قاب خریداری شده از دبی مجانی. بدون تخفیف,3,NA,mobile,690000,آیفون 5s,NA,NA
77550,True,Tehran,Wednesday 01AM,گوشی موبایل سامسونگ سالم و تمیز,0,NA,mobile,180000,گوشی موبایل j1 mini 2016 (4G),NA,NA
77558,False,Kermanshah,Thursday 07AM,گوشی بدون خط و خش و پارت نامبر امریکا ،مقطوع,0,NA,mobile,22500000,گوشی آیفون 6s رزگلد ٦٤,NA,NA
77906,False,Shiraz,Sunday 03PM,فقط دوربین پشت یکم گرد داره چون خاموش بوده و گوشه اتاقم افتاده بود خودم میدم تمیزش کنن دیگه مشکلی نداره و تمیزه,1,NA,mobile,600000,گوشی z3  کم کارکرد عالی و تمیز,NA,NA
77996,True,Mashhad,Wednesday 04AM,"فروش ویژه.۱۰۰ هزار تومان زیر قیمت بازار.
به مدت یک روز.
گوشی دو سیم فورجی.
حافظه ۱۶ داخلی
حافظه موقت ۲
۴ هسته ای ۱.۳ گیگا هرتزی
دوربین ۸ اچ دی
دوربین جلو ۵
کابل otg
گوشی ها نو هستند.",0,NA,mobile,400000,گوشی uimi 7,NA,NA
78067,True,Tehran,Monday 12PM,گوشی پلمپ با یک سال گارانتی,1,NA,mobile,4000000,اپل سون پلاس ۲۵۶ گلد,NA,NA
78364,False,Tehran,Saturday 08AM,"سفارش آمریکا
گوشی اپل آیفون$NUMگیگ خاکستری
فقط فروش
لطفا از طريق تلگرام پيام بگذاريد",4,NA,web,1950000,Iphone 6 Pluse Gray 64G,NA,NA
78595,True,Tehran,Tuesday 12PM,گوشی کاملا تمیز است 16 گیگ زر گلد,3,NA,mobile,1500000,گوشی موبایل اپل 6s,NA,NA
78622,True,Mashhad,Wednesday 05PM,گوشی بسیار تمیز  و عالی اپدیت شده به اندروید چهار هیچ خط و خشی روش پیدا نمیکنید  قیمتو پایین زدم چون گوشی باید فلش بشه دوربینش مشکل نرم افزاری داری. هیچ مشکل دیگه ای نداره,2,NA,mobile,180000,گوشی الجی پرادا,NA,NA
78843,False,Mashhad,Friday 07PM,اپل 64گیگ 6 پلم 2عدد فقط تماس,1,NA,mobile,2100000,اپل پلم Apple,NA,NA
78900,False,Tehran,Sunday 06AM,ایفون$NUMپلمپ,0,NA,mobile,5900000,ایفون$NUM,NA,NA
78979,True,Karaj,Thursday 07AM,"گوشی ۲ ماه کار کرده در حد بدون خط و خش در صفحه رو و دور گوشی فقط یک خط در پشت گوشی دارد
دو سیم کارت 
۳۲ گیگابایت 
گارانتی اصلی
با یک قاب
 فقط فروش
تعویض نمیکنم",2,NA,mobile,1800000,s7 edge Samsung,NA,NA
79003,True,Tehran,Friday 07PM,"گوشی کامل سالم و تمیز 
کلا ۴ ماه کار کرده...
وسایل کامل..
فقط خریدار زنگ بزنه...مرسی دیوار",2,NA,mobile,1000000,گوشی A5 2016,NA,NA
79062,True,Karaj,Saturday 11PM,گوشی LLAمیباشد ١٦گیگ باز یا تعمیر نشده دو سه تا زدگی کوچولو پایینش داره ک تو عکس مشخص نیست قری یا کوفتگی نداره.درکل گوشی خیلی تمیزه.لطفا مصرف کننده واقعی زنگ بزنه.گوشیو درب منزلم تحویل میدم.بشرط مهلت تست.تعویض یا معاوضه ندارم.یاعلی,5,NA,mobile,1320000,iphone 6 16LLA در حد بشرط تست,NA,NA
79283,True,Isfahan,Sunday 06AM,"فروش گوشی آیفون فایو اس١٦گری بدون خط وخش وضربه٢٤ساعت مهلت تست
پارتlla
معاوضه ندارم",4,NA,mobile,860000,iphone 5s,NA,NA
79336,True,Tehran,Saturday 12PM,گوشی کاملا سالم  تری  جی  گلد با لوازم کامل  نوش$NUMتومن شده امروز گرون شده مفت گذاشتم یاعلی فقط تماس....,0,NA,mobile,320000,سامسونگ جی2,NA,NA
79453,True,Tehran,Sunday 06PM,گوشی کاملا اکبند می باشد.صفحه سوپر امولد-دوربین 13 فول اچ دی-حافظه 16-هشت هسته ای-ارسال با پست هم دارم.,1,NA,web,570000,گوشی سامسونگ s4 اکبند,NA,NA
79507,True,Tabriz,Tuesday 02PM,یه کوشی الجی مگنا. در حد صفر.  بدون. ایراد وخش و.,1,NA,mobile,350000,الجی مگنا,NA,NA
79608,True,Kermanshah,Tuesday 03PM,"گوشی سالمه چندتا خط در پشتشه که تو عکس میبینین
کارتن داره ولی شارژرش خرابه .
دوسیم کارته ،رم خور دوربین دار،بلوتوث و واتس اپ ،اینترنت فعاله.قیمت مقطوع",2,NA,mobile,100000,نوکیا206,NA,NA
79762,False,Karaj,Friday 06AM,"iPhone 6
64 گیگ
رنگ گری فوقولاده تمیز بدون ضرب دیدگی خش
فقط سه ماه ازش استفاده شده
هدفون نو و هیچ استفاده ای ازش نشده",0,NA,web,2000000,iPhone 6 64,NA,NA
79798,False,Mashhad,Wednesday 10PM,گوشی بسیارتمیز باکارتن ودفترچه.صحیح وسالم,0,NA,mobile,90000,نوکیا مدل 5130 موزیکال بسیار تمیز,NA,NA
79868,False,Ahvaz,Sunday 09AM,"باسلام
گوشی ایفون6s گری 64gig کمتر از یکماهه که خریداری شده.فاکتورش موجوده هندزفری آکبند.کابل شارژ و اداپتور و تبدیل باهاش هستن
گلس روی صفحه هست به همراه یک قاب شفاش و یک قاب کربن با پوشش مخمل داخل برای جلوگیری از خطو خش همین محافظو 150 گرفتم براش
گوشی صحیح و سالم و بدون خطو خش میباشد
کلی هم بازی و برنامه های کاربردی روش هست
لطفا اول پیام بدهید",1,NA,mobile,2200000,اپل ایفون 6sگری64گیگ,NA,NA
79881,True,Mashhad,Saturday 12PM,"سلام گوشی فوق العاده تمیز و کم کار با گلس و گارد ژله ای چون میخوام گوشی دیگه بگیرم میخوام بفروشم 
خریدار تماس بگیره یه تخفیف جزئی اخرش میدم",2,NA,mobile,530000,سامسونگ j5 سری4G تک سیم,NA,NA
79952,True,Tehran,Saturday 12PM,ASUS Zenfone 6 سالم و تمیز فقط یکسال استفاده شده قیمت خرید با نمایش فاکتور ت یک میلیون و دویست و پنجاه هزار تومان,1,NA,mobile,550000,گوشی موبایل ایسوس  zenfone6,NA,NA
80205,True,Tehran,Sunday 04PM,"گوشى فوق العاده تمیز در حد آک بدون خال
گوشى دومم بوده
گلس تمام صفحه و برچسب پشت
دو عدد کاور زیبا تقربیا نو
فول برنامه کامل و بهترین بازیها
پارت نامبر امریکا هست
لوازم کامل و اصلى
فقط فروش
تخفیف هم داره
مرسى",4,NA,mobile,2200000,اپل ٦اس ٦٤گیگ گرى,NA,NA
80219,True,Tehran,Thursday 10PM,سالمه سالم،فقط سیم شارژرش یه ذره مشکل داره :-) ولی خوبه بازم,0,NA,mobile,300000,I Phone 4,NA,NA
80359,True,Tehran,Friday 07AM,رنگ سفید فوق العاده سالم لوازم تکمیل جهته فروش تماس جوابگو هستم,2,NA,mobile,1350000,آیفون6,NA,NA
80498,False,Tehran,Thursday 04PM,نوکیا ٨٨٠٠ ارت گلد در حد نو تعمیر نشده از اول دست خودم بوده چرم گوشی مخصوصه تمام لوازم کامل لطفا خریدار واقعی تماس بگیره,5,NA,web,3000000,Nokia 8800 art gold special edition,NA,NA
80574,True,Tehran,Wednesday 02AM,گوشى نونوبدون خطوخش,0,NA,mobile,2500000,ایفون٧مشکى مات٣٢,NA,NA
80578,True,Qom,Saturday 08AM,"معاوضه با اپل ۶   ، ۶s
یا فروش",1,NA,mobile,1250000,s6 32 گیگ,NA,NA
80606,False,Mashhad,Friday 02AM,4Gمشکی پشت چرم بدون ایراد باطزی عالی,2,NA,mobile,750000,سامسونگ.نوت3 مدل n9005,NA,NA
80610,False,Tehran,Tuesday 09AM,"بدون خط خش دارای گلس وقاب  
کمتر از 1سال استفاده شده حافظه بالا کاملا سالمه هنگم نمیکنه
لطفا به ایمیلم پیام بدید یا اس بدید به شماره ام",3,NA,mobile,300000,هوآوی 3G,NA,NA
80700,True,Tehran,Wednesday 07PM,به خاطر رنگش ۱۰۰ تومن بیشتر خریدم. سالم بدوون هییچ خط خش . ۴ ماه هم از گارانتیش مونده. ۲ روز مهلت تست. قیمت آخره آخره آخرش ۱۶۰۰ گرون کمتر نمیدم.,0,NA,mobile,1600000,نوت ۵ دوسیم سیلور,NA,NA
80725,True,Mashhad,Wednesday 11AM,بدون نقطه نویه نو ٣٢ گیگ لوازم کامل با وامپر تعویض فقط با a$NUMمشکی و s6,0,NA,mobile,1050000,iphone 5s Akk,NA,NA
80931,True,Mashhad,Friday 07PM,گوشی سالم بدون یک نقطه.چهار هسته وسی پیو 2.5gh، رم2 دارای حسگر اثر انگشت،32حافظه داخلی.دوربین 16 4k وگوشی گلکسی آلفا مدل کره ای اصل، تخفیف جزئ سر معامله,3,NA,mobile,800000,Galaxy alpha,NA,NA
81093,True,Tehran,Tuesday 03AM,"با سلام 
آیفون 6
64گیگ
رنگ گلد بسیار تمیز و سالم بدون کوچکترین خط خش و یا ضربه
بدون تعمیر شدن یا باز شدن
کارکرد پنچ ماه هستش گوشی اصل می باشد ALL
با کارتون و لوازم اصلی 
تعویض ندارم فقط فروش",3,NA,mobile,800000,"آیفون ,6رنک گلد بسیار تمیز64گیگ",NA,NA
81239,False,Ahvaz,Thursday 07AM,"سفید و در حد آک
قیمت مقطوع 
تعویض با دیزایر 816",1,NA,web,400000,t2 ultra,NA,NA
81490,False,Karaj,Monday 02PM,دو سیم عالی....درحد...,2,NA,mobile,220000,سونی مدل mبسیار تمیز,NA,NA
81493,True,Shiraz,Friday 12PM,"* گوشی سامسونگ گلکسی+S2 
* دوربین 8hd 
* صفحه نمایش 4.3اینچ
* کیفیت صدا خیلی‌خوب
* حافظه داخلی 8gig
* سورمه‌ای‌‌ 
* سالم و بدون‌عیب 
* همراه بک‌کیس
* درکل با این قیمت گوشی خیلی خوبی هست...

(یه تخفیف جزیی هم داره)
یٰا علـــی

*با تشکر از برنامه دیوار*",1,NA,mobile,270000,♦فروش سامسونگ+S2♦,NA,NA
81552,False,Karaj,Friday 08PM,گوشی کاملا سالم و در حده اکبند میباشد بدون کوچتربن خط و خش.یک ماه کارکرد.دوربین 13 و 8 اندروید6.1.دوسیم 4g.یاحق,2,NA,mobile,-1,ال جی استایلوس 2 دوسیم کارت 4g,NA,NA
81590,True,Kermanshah,Monday 05AM,گوشی نوکیا دوسیمکارت و رم خوره سالم با باطری قوی گوشی دست خودم بوده الان ازش استفاده نمیکنم فقط شارژر داره,3,NA,mobile,65000,گوشی نوکیا107,NA,NA
81671,True,Tabriz,Sunday 08AM,"گوشی بدون هیچ خط و خش در حد صفر 
نقدا میفروشم فقط",2,NA,mobile,1290000,سامسونگ s6 اچ 32,NA,NA
81747,True,Isfahan,Saturday 02PM,گوشی سالمه سالمه اصلی با کارتن و لوازم جانبی رفرش نیس اصلیه سالمه سالمه فورجی ساپورت میکنه ۱۶ گیگ حافظه داخلیشه ۲هسته ایی رم ۲ صفحه سوپر امولد نرم افزارای اندرویدم ساپورت میکنه گوشی بدون هنگ و لگیه روون روون برای چت و اسمس عالی عالی گوشی دومم هست فقط جای کلید رو سه تا دکمه هاش مونده که عکس هست و مشکل خاصی نیس یه گارد نیکین هم روش بهتون میدم محافظ صفحه اصلی داره قیمت پیشنهادیتونا اس ام اس کنید.  اگه قیمت کمتر سراغ دارید اونو بخرید ممنون,3,NA,mobile,-1,blackberry Q10  سفید,NA,NA
81768,True,Tehran,Friday 05PM,صفر سفید همراه با کیف فابریک,3,NA,mobile,230000,گوشی سامسونگ گلکسی ایس 4 دو سیم کارت,NA,NA
81802,False,Qom,Sunday 01AM,"فووووووری. 
 گوشی سالمه سالمه بدون کوچکترین خطو خش کاملا مشابه نو . قیمت پایین زدم فروش بره اخر هفته چک دارم. تمام لوازمش کامل و سالمه دست نخورده .lla . همرا با اپل ایدی و قاب  تخفیف نداره 
لطفا فقط تماس .",2,NA,mobile,1850000,apple 6 plus 64,NA,NA
81883,True,Shiraz,Wednesday 02AM,بسیار نو و سالم بدون هیچ مشکلی بدون خطو خش دو سیمکارته کیفیت دوربین عالی قیمت مناسب با کارایی موبایل های گران,2,NA,mobile,190000,گوشی هواوی y5 نو,NA,NA
82078,True,Shiraz,Thursday 04PM,گوشی هواوی فورسی گلد دوماهه گرفتم هیچگونه مشکلی نداره باز نشده تا حالا چهار روز مهلت تست میدم هر مشکلی داشت مال خودم خریدار واقعی تخفیف میدم توضیحات کامل سوال نفرمایید,4,NA,mobile,460000,گوشی هواوی فورسی جهت فروش,NA,NA
82165,False,Shiraz,Saturday 10AM,"فروش یا معاوضه.
 اندروید4،4 
حافظه8 
دوسیمکارت 
تمیز بدون یه خش روی صفحه  سرعتم عالی",2,NA,mobile,220000,سامسونگ گلکسی پریم,NA,NA
82178,True,Mashhad,Friday 06AM,سلام.5X رنگ گلد اک.17همین برج خریدم.دوسال گارانتی داره.لوازم کامل.تمیز.موردی برای معاوضه بود پیام بدین.فقط سامسونگ و ال جی فورجی.فقط با مدل بالاتر.تلگرامم هستم.فقط پیام بدین.ممنون,3,NA,mobile,700000,5X هواوی,NA,NA
82207,True,Mashhad,Sunday 01PM,تمیز باگارانتی.تعمیر نشده.سه چارماه کارکرده.سه تا گارد داره هرکدومشو سی چهل تومن خریدم همشون شیکن رایگان میدم.گلس هم داره.دوسیم جدا مموری جدا.فست شارژ.هندزفریشو اصلا بازنکردم.گوشی بینقصی هست علت فروش خرید گوشی گرونتر.باطری گوشی حرف نداره.مهلت تست هم میدم.تعویض با گوشی های غول هم دارم,3,NA,mobile,1120000,گلکسی a7.2016,NA,NA
82437,False,Tehran,Tuesday 06AM,کاملانو،فقط یک روز خریده شده.دارای گارانتی یک ساله میباشد و به خاطر این میفرشمش که با سلیقه من جور در نمیاد.,1,NA,mobile,560000,گوشی موبایل دیزایر626جی پلاس,NA,NA
82520,True,Tehran,Thursday 03PM,رنگ گلد..بدون خطو خش..همراه قاب و هنذفری فابریک,3,NA,mobile,1350000,Note 5,NA,NA
82584,True,Tehran,Saturday 08AM,دو دستگاه گوشی گلکسی فیت کارکرده تمیز در حد نو با دو عدد قاب ژله ای قیمت هر عدد 200 هزار تومان,2,NA,mobile,200000,گوشی موبایل گلکسی فیت,NA,NA
82641,True,Tehran,Saturday 11AM,سفید رنگ، 32 گیگابایت حافظه، لوازم جانبی (جعبه، دفترچه، شارژر، هندزفری) کامل، سالم، کلا 1 سال کار کرده.,0,NA,web,500000,ایفون 4S,NA,NA
82649,False,Karaj,Thursday 05PM,"گوشی با قاب های سفید و آبی با تمام لوازم جانبی و هنذفری اکبندش
خاهشا تلگرام پیام بدید یا حداقل شب ها زنگ بزنید.",1,NA,mobile,284000,glx spider1,NA,NA
82714,True,Ahvaz,Wednesday 01PM,گوشی کاملاً سالم تعمیر نرفته تک سیم کارت ساخت رومانی رم  2گیک فابریک،  اصلی همراه کارتن دارای رادیو قوی که بدون هندزفری کار میکند,2,NA,mobile,60000,گوشی موبایل نوکیا ایکس 2,NA,NA
82729,True,Tehran,Sunday 03PM,کاملا سالم - لوازم جانبی - قوطی,3,NA,web,110000,Nokia 5800 xPress,NA,NA
82881,True,Mashhad,Monday 06PM,"تعدادی از بهترین گوشیهای ایفون کپی با قیمت باور نکردنی 

ایفون سیکس ۲۵۰

ایفون سیکس پلاس ۲۷۵

ایفون ۷ مفت ۳۴۰

وهر نوع گوشی دیگری که خواستید با قیمت باور نکردنی
ارسال درتمام نقاط کشور 


قیمت جهت همکاران همکاری محاسبه میشود 

جهت دیدن گوشیهای دیگر در کانال تلگرامی ما$NUM",1,NA,mobile,250000,انواع ایفون سیکس وپلاس وایفون ۷,NA,NA
83025,False,Tehran,Sunday 12PM,ایفون 6sپلاس که اخرین مدل ایفون هست گوشی واسه ی هفتست دارم میفروشم اگه یه خال یا ی مشکل رو گوشی پیدا شد گوشیو مجانی میدم بدون هیچگونه خرج فقط قاب گوشی ٤٠تومن بهش پول دادم ٣٠تومن به ضدخش عالی عالی,3,NA,web,2600000,آیفون 6sپلاس,NA,NA
83053,False,Ahvaz,Wednesday 11AM,"با عرض 
سلام
گوشی سامسونگ s6 به رنگ گلد  و حافظه ۳۲گیگ میباشد رام۳گیگ بسیار قوی بدون هنگ.دو سیم کارت  عالی کله لوازم هست بجز هنذفری که خراب شدن. این گوشی و سه ماه خریدم. گووشی عاالی هستش  بدون هیچ خش و ضربه. یاعلی 
تشکر از برنامه دیوار",2,NA,mobile,1190000,گوشی سامسونگ s6 دو سیم .گلد,NA,NA
83090,False,Mashhad,Thursday 06AM,"سلام
نوت 2 رنگ مشکی آبی.باتری سالم.رویت خوب
لوازم تکمیل.فقط اهل معامله پیام بدن.الاف و بیکار سایلنت.ممنون",0,NA,mobile,500000,نوت 2 تمیییز.فروش معاوضه,NA,NA
83164,False,Tehran,Sunday 09AM,همراه 3Dگلس64GB  Rose Gold,3,NA,mobile,2400000,آیفون 6s شش ماه کار کرده,NA,NA
83187,False,Tehran,Tuesday 09PM,در حد نو، خرید سه ماه پیش، به همراه جعبه,2,NA,mobile,1800000,"iPhone 6s 16g, Rose Gold",NA,NA
83211,True,Shiraz,Saturday 11PM,میت 8 گلد 64 گیگ 4 گیگ رم در حد اک بدون کوچکترین خط و خش فول پک سه ماه هست خریدم استفاده بسیار بسیار کم قیمت 32 زدم تخفیف پای معامله ببینی خریدی.,2,NA,mobile,1360000,mate 8 فوق العاده,NA,NA
83262,True,Mashhad,Tuesday 08PM,"هواوی g750 دو سیم. با امکانات عالی قیمت استثنایی
سی پی بو 8 هسته ای 1.5
رم 2 
حافظه داخلی 16 
دوربین 13 و 5 
قیمت رو خیلی پایین زدم بابت تخفیف تماس نگیرید
ممنون از بچه های خوب دیوار",2,NA,mobile,390000,هواویg750 در حد اک دو سیم,NA,NA
83277,True,Mashhad,Wednesday 01PM,گوشی رو به شرط تست میدم،کاملا سالم، ۱۶گیگ ، بدون هیچ خط و خشی،لوازم جانبی کامل فاقد هندزفری، ۲عدد گارد رایگانم میدم، به خریدار واقعی تخفیف تپلم میدم,3,NA,mobile,830000,آیفون 5S خاکستری ۱۶گیگ,NA,NA
83482,True,Tehran,Saturday 07AM,"آیفون 6 64 نسبتا تمیز با قیمت مناسب
همراه با قاب وگلس
LLA با وسایل کامل واصلی
قیمت مقطوع",4,NA,web,1450000,iphone 6 64 gold,NA,NA
83490,True,Karaj,Saturday 05PM,تمیز و سالم فقط یه تو رفتگی داره طبق عکس,2,NA,mobile,1350000,ایفون ٦ گری ١٦,NA,NA
83508,False,Karaj,Tuesday 11AM,گوشی بردش ایراد دارد شارژ خالی میکند ولی هم باطری سالم وهم ال سیدی کاملا سالم میباشد ولوازم وکارتن موجود هست,4,NA,mobile,120000,گوشی سونی ال,NA,NA
83696,True,Tehran,Tuesday 09AM,"گوشى بسیار تمیز و در حد نو میباشد
سرعت بسیار بالا
دوربین عالى
فقط جاى سیم دومش مشکل داره یعنى تک سیمه گوشى
فورى فروشى
به اولین زنگ یا پیام میفروشم
تخفیف خوب پاى معامله
دیوار جان تکرارى نیس آگهى",2,NA,mobile,230000,Sony Xperia E3 Dual,NA,NA
83932,True,Ahvaz,Saturday 09AM,حتی 1ماه کار نکرده از عکس پیداس تک سیم 16 گیگ یه گارد گلس هم باشه قیمت مقطوع مقطوع اصلا کم نمیشه سری اول هم هست با تمام لوازم,3,NA,mobile,4000000,اس 3 اکککککک اککککک,NA,NA
84193,False,Tehran,Saturday 04AM,"نیم نگاه
سیستم عامل : اندروید$NUMابعاد صفحه : 5.7 اینچ حافظه داخلی : 32 گیگابایت باتری : لیتیوم پلیمری 3000 میلی آمپر سیم کارت : دارد دوربین : 16 مگاپیکسل ابعاد گوشی : 7.6 × 76.1 ×$NUMمیلیمتر وزن : 171 گرم شبکه ارتباطی : 4G با گارانتی",0,NA,web,2150000,سامسونگ  Galaxy Note5,NA,NA
84214,False,Karaj,Wednesday 11AM,4g. سالم به شرط,0,NA,mobile,3000000,گوشی سامسونگ j2,NA,NA
84222,True,Tehran,Saturday 03AM,این گوشی اپل آیدیش قفل شده,3,NA,mobile,600000,Iphone 6 gold 64G,NA,NA
84266,False,Tehran,Thursday 03PM,گوشى سالم٦٤گیگ رنگ سیلور کم کار باطرى سالم با شارژر و هندس فیرى فابریک فقط سوزن سیم کارتشو گم کردم,4,NA,web,850000,64iphone5,NA,NA
84355,False,Isfahan,Friday 06AM,"رنگ سفید شش ماه کار کرده دوربین 16حافظه داخلی 32 با دوعدد قاب
لطفا فقط تلفن بزنید اس ام اس جواب نمیدهم",1,NA,mobile,1000000,سامسونگ نوت4,NA,NA
84406,True,Tehran,Friday 08AM,سامسونگ j5 4G فقط تاچ ترک خورده اما سالم است و کار می کند و هیچ مشکلی دیگری هم ندارد قیمت 240 هزار تومان,3,NA,mobile,240000,گوشی موبایل مدل J5,NA,NA
84463,True,Shiraz,Thursday 01PM,با سلام این گوشی کلا 3 ماه کارکرده سیم کارت توی درگاه دو گیر کرد دادمش تعمیرگاه ناوارد تاچشو شکوند قبولدارم نشد وگرنه هیچ ضربه ای نخورده به شرط میدم بهتون کارتون همه چیشم هست من دارم باهاش کار میکنم هیچ مشکلی هم نداره قیمتم خوب گذاشتم خدایی به مشتری واقعی تخفیف خوبی میدم,2,NA,mobile,300000,فروش گوشی سامسونگ a5,NA,NA
84689,True,Tehran,Monday 12PM,گوشی در حد اکبند و بدون هیچ خط و خش.فقط مشکل هارد داره رو ارم هواوی گیر کرده با تعویض هارد حل میشه .تلگرامم هستم.,2,NA,mobile,150000,هواوی y600,NA,NA
84702,True,Tehran,Sunday 04PM,"لمسی
با لوازم جانبی
سالم و تمیز",1,NA,mobile,100000,سامسونگ استار,NA,NA
84761,True,Tehran,Wednesday 01PM,فروش گوشی سونی اکسپریا جنس عالی ضدآب کاملا سالم با لوازم وکارتن,1,NA,mobile,140000,گوشی سونی اکسپریا مدل st27i,NA,NA
